X[m], Y[m], Z[m], Power[dBm], Phase[deg], nCap, nAnalyticPath, nAfterFiltering, nDuplicateRemoved
-19.306, -16.977, 0, -58.255, 112.82, 52, 12, 12, 1
-19.306, -16.477, 0, -58.182, 13.269, 52, 12, 12, 1
-18.806, -24.477, 0, -59.231, -175.39, 52, 12, 12, 1
-18.806, -23.977, 0, -59.167, -144.49, 52, 12, 12, 1
-18.806, -23.477, 0, -59.102, -121.12, 52, 12, 12, 1
-18.806, -22.977, 0, -59.037, -105.39, 52, 12, 12, 1
-18.806, -22.477, 0, -58.971, -97.418, 52, 12, 12, 1
-18.806, -21.977, 0, -58.904, -97.32, 52, 12, 12, 1
-18.806, -21.477, 0, -58.837, -105.21, 52, 12, 12, 1
-18.806, -20.977, 0, -58.769, -121.21, 52, 12, 12, 1
-18.806, -20.477, 0, -58.701, -145.44, 52, 12, 12, 1
-18.806, -19.977, 0, -58.632, -178.02, 52, 12, 12, 1
-18.806, -19.477, 0, -58.562, 140.93, 52, 12, 12, 1
-18.806, -18.977, 0, -58.492, 91.283, 52, 12, 12, 1
-18.806, -18.477, 0, -58.421, 32.924, 52, 12, 12, 1
-18.806, -17.977, 0, -58.349, -34.274, 52, 12, 12, 1
-18.806, -17.477, 0, -58.277, -110.44, 52, 12, 12, 1
-18.806, -16.977, 0, -58.203, 164.31, 52, 12, 12, 1
-18.806, -16.477, 0, -58.13, 69.848, 52, 12, 12, 1
-18.306, -24.477, 0, -59.184, 153.74, 52, 12, 12, 1
-18.306, -23.977, 0, -59.12, -170.01, 52, 12, 12, 1
-18.306, -23.477, 0, -59.054, -141.29, 52, 12, 12, 1
-18.306, -22.977, 0, -58.989, -120.21, 52, 12, 12, 1
-18.306, -22.477, 0, -58.922, -106.89, 52, 12, 12, 1
-18.306, -21.977, 0, -58.855, -101.45, 52, 12, 12, 1
-18.306, -21.477, 0, -58.788, -104, 52, 12, 12, 1
-18.306, -20.977, 0, -58.72, -114.67, 52, 12, 12, 1
-18.306, -20.477, 0, -58.651, -133.58, 52, 12, 12, 1
-18.306, -19.977, 0, -58.582, -160.86, 52, 12, 12, 1
-18.306, -19.477, 0, -58.512, 163.38, 52, 12, 12, 1
-18.306, -18.977, 0, -58.441, 119.02, 52, 12, 12, 1
-18.306, -18.477, 0, -58.37, 65.914, 52, 12, 12, 1
-18.306, -17.977, 0, -58.298, 3.9517, 52, 12, 12, 1
-18.306, -17.477, 0, -58.225, -66.998, 52, 12, 12, 1
-18.306, -16.977, 0, -58.152, -147.06, 52, 12, 12, 1
-18.306, -16.477, 0, -58.077, 123.63, 52, 12, 12, 1
-17.806, -24.477, 0, -59.137, 118.96, 52, 12, 12, 1
-17.806, -23.977, 0, -59.072, 160.62, 52, 12, 12, 1
-17.806, -23.477, 0, -59.007, -165.25, 52, 12, 12, 1
-17.806, -22.977, 0, -58.94, -138.76, 52, 12, 12, 1
-17.806, -22.477, 0, -58.874, -120.03, 52, 12, 12, 1
-17.806, -21.977, 0, -58.807, -109.18, 52, 12, 12, 1
-17.806, -21.477, 0, -58.739, -106.34, 52, 12, 12, 1
-17.806, -20.977, 0, -58.67, -111.61, 52, 12, 12, 1
-17.806, -20.477, 0, -58.601, -125.14, 52, 12, 12, 1
-17.806, -19.977, 0, -58.532, -147.04, 52, 12, 12, 1
-17.806, -19.477, 0, -58.461, -177.44, 52, 12, 12, 1
-17.806, -18.977, 0, -58.39, 143.53, 52, 12, 12, 1
-17.806, -18.477, 0, -58.319, 95.756, 52, 12, 12, 1
-17.806, -17.977, 0, -58.246, 39.099, 52, 12, 12, 1
-17.806, -17.477, 0, -58.173, -26.567, 52, 12, 12, 1
-17.806, -16.977, 0, -58.099, -101.37, 52, 12, 12, 1
-17.806, -16.477, 0, -58.024, 174.55, 52, 12, 12, 1
-17.306, -24.477, 0, -59.09, 80.2, 52, 12, 12, 1
-17.306, -23.977, 0, -59.024, 127.32, 52, 12, 12, 1
-17.306, -23.477, 0, -58.958, 166.92, 52, 12, 12, 1
-17.306, -22.977, 0, -58.892, -161.12, 52, 12, 12, 1
-17.306, -22.477, 0, -58.825, -136.92, 52, 12, 12, 1
-17.306, -21.977, 0, -58.757, -120.6, 52, 12, 12, 1
-17.306, -21.477, 0, -58.689, -112.3, 52, 12, 12, 1
-17.306, -20.977, 0, -58.621, -112.12, 52, 12, 12, 1
-17.306, -20.477, 0, -58.551, -120.2, 52, 12, 12, 1
-17.306, -19.977, 0, -58.481, -136.66, 52, 12, 12, 1
-17.306, -19.477, 0, -58.41, -161.63, 52, 12, 12, 1
-17.306, -18.977, 0, -58.339, 164.75, 52, 12, 12, 1
-17.306, -18.477, 0, -58.267, 122.37, 52, 12, 12, 1
-17.306, -17.977, 0, -58.194, 71.093, 52, 12, 12, 1
-17.306, -17.477, 0, -58.121, 10.782, 52, 12, 12, 1
-17.306, -16.977, 0, -58.046, -58.692, 52, 12, 12, 1
-17.306, -16.477, 0, -57.971, -137.46, 52, 12, 12, 1
-16.806, -24.477, 0, -59.042, 37.362, 52, 12, 12, 1
-16.806, -23.977, 0, -58.976, 90.007, 52, 12, 12, 1
-16.806, -23.477, 0, -58.91, 135.13, 52, 12, 12, 1
